,WSPD,GST,PRES,ATMP,WTMP,month_sin,month_cos,day_sin,day_cos,hour_sin,hour_cos,WDIR_sin,WDIR_cos
2022-07-01 09:00:00,3.28,5.6,1018.0,25.74,31.9,-0.4999999999999997,-0.8660254037844388,0.20129852008866006,0.9795299412524945,0.7071067811865476,-0.7071067811865475,0.8754645270000179,-0.48328238325500245
2022-07-01 10:00:00,3.62,5.4,1018.21,25.65,31.830000000000002,-0.4999999999999997,-0.8660254037844388,0.20129852008866006,0.9795299412524945,0.49999999999999994,-0.8660254037844387,0.9265286308718373,-0.3762242631393655
2022-07-01 11:00:00,3.5,5.6,1018.64,25.99,31.76,-0.4999999999999997,-0.8660254037844388,0.20129852008866006,0.9795299412524945,0.258819045102521,-0.9659258262890682,0.9288095528719242,-0.3705574375098361
2022-07-01 12:00:00,2.52,4.3,1019.1899999999999,27.1,31.7,-0.4999999999999997,-0.8660254037844388,0.20129852008866006,0.9795299412524945,1.2246467991473532e-16,-1.0,0.8007313709487336,-0.5990235985155858
2022-07-01 13:00:00,2.08,3.6,1019.475,28.435000000000002,31.74,-0.4999999999999997,-0.8660254037844388,0.20129852008866006,0.9795299412524945,-0.2588190451025208,-0.9659258262890683,0.6915130557822694,-0.7223639620597555
2022-07-01 14:00:00,2.2,3.9,1019.5600000000001,29.110000000000003,31.8,-0.4999999999999997,-0.8660254037844388,0.20129852008866006,0.9795299412524945,-0.4999999999999997,-0.8660254037844388,-0.04361938736533627,-0.9990482215818578
2022-07-01 15:00:00,3.5100000000000002,4.9,1019.61,29.080000000000002,31.889999999999997,-0.4999999999999997,-0.8660254037844388,0.20129852008866006,0.9795299412524945,-0.7071067811865471,-0.7071067811865479,-0.8616291604415258,-0.5075383629607041
2022-07-01 16:00:00,3.5799999999999996,4.8,1019.75,28.580000000000002,31.9,-0.4999999999999997,-0.8660254037844388,0.20129852008866006,0.9795299412524945,-0.8660254037844385,-0.5000000000000004,-0.74080459628675,-0.6717205893229903
2022-07-01 17:00:00,3.4799999999999995,6.8,1019.55,26.6,31.839999999999996,-0.4999999999999997,-0.8660254037844388,0.20129852008866006,0.9795299412524945,-0.9659258262890683,-0.25881904510252063,0.9929655081065369,-0.11840396830650105
2022-07-01 18:00:00,2.0300000000000002,3.9,1018.54,28.689999999999998,31.8,-0.4999999999999997,-0.8660254037844388,0.20129852008866006,0.9795299412524945,-1.0,-1.8369701987210297e-16,-0.12533323356430384,-0.9921147013144779
2022-07-01 19:00:00,3.65,5.4,1017.8399999999999,29.47,31.82,-0.4999999999999997,-0.8660254037844388,0.20129852008866006,0.9795299412524945,-0.9659258262890684,0.2588190451025203,-0.9466492601156961,-0.3222656952305121
2022-07-01 20:00:00,2.7600000000000002,4.3,1017.32,29.7,31.96,-0.4999999999999997,-0.8660254037844388,0.20129852008866006,0.9795299412524945,-0.8660254037844386,0.5000000000000001,-0.999925369660452,-0.012217000835247481
2022-07-01 21:00:00,2.67,4.1,1017.0,29.77,32.03,-0.4999999999999997,-0.8660254037844388,0.20129852008866006,0.9795299412524945,-0.7071067811865477,0.7071067811865474,-0.9366721892483977,0.3502073812594672
2022-07-01 22:00:00,2.3,3.9,1017.35,30.130000000000003,32.1,-0.4999999999999997,-0.8660254037844388,0.20129852008866006,0.9795299412524945,-0.5000000000000004,0.8660254037844384,-0.9070440142914652,0.42103581336749046
2022-07-01 23:00:00,2.0100000000000002,3.6,1017.57,30.110000000000003,32.17,-0.4999999999999997,-0.8660254037844388,0.20129852008866006,0.9795299412524945,-0.25881904510252157,0.9659258262890681,-0.8677654533689287,0.4969739610275548
2022-07-02 00:00:00,2.184,6.3,1017.89,28.630000000000003,32.2,-0.4999999999999997,-0.8660254037844388,0.39435585511331855,0.9189578116202306,0.0,1.0,-0.40769308244880087,-0.9131190231965356
2022-07-02 01:00:00,2.286,4.22,1018.135,26.839999999999996,32.2,-0.4999999999999997,-0.8660254037844388,0.39435585511331855,0.9189578116202306,0.25881904510252074,0.9659258262890683,0.983286698687304,-0.18206391236217875
2022-07-02 02:00:00,2.3899999999999997,4.1,1018.4399999999999,27.3,32.2,-0.4999999999999997,-0.8660254037844388,0.39435585511331855,0.9189578116202306,0.49999999999999994,0.8660254037844387,0.9668233886044595,-0.2554457579357904
2022-07-02 03:00:00,2.71,4.7,1018.9,27.589999999999996,32.1,-0.4999999999999997,-0.8660254037844388,0.39435585511331855,0.9189578116202306,0.7071067811865476,0.7071067811865476,0.92783625389892,-0.37298778257580883
2022-07-02 04:00:00,2.7600000000000002,4.4,1018.5799999999999,27.49,32.06,-0.4999999999999997,-0.8660254037844388,0.39435585511331855,0.9189578116202306,0.8660254037844386,0.5000000000000001,0.9342044743210295,-0.3567379993196253
2022-07-02 05:00:00,2.52,4.0,1018.04,27.49,32.0,-0.4999999999999997,-0.8660254037844388,0.39435585511331855,0.9189578116202306,0.9659258262890683,0.25881904510252074,0.8544588301328075,-0.519519111879509
2022-07-02 06:00:00,2.7600000000000002,4.3,1017.39,27.169999999999998,31.909999999999997,-0.4999999999999997,-0.8660254037844388,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.9617413095492113,-0.27395921869243245
2022-07-02 07:00:00,2.65,4.1,1016.79,27.089999999999996,31.8,-0.4999999999999997,-0.8660254037844388,0.39435585511331855,0.9189578116202306,0.9659258262890683,-0.25881904510252063,0.8862035792312148,-0.4632960351198615
2022-07-02 08:00:00,1.86,3.7,1016.76,26.9,31.8,-0.4999999999999997,-0.8660254037844388,0.39435585511331855,0.9189578116202306,0.8660254037844387,-0.4999999999999998,0.8894163732912974,-0.4570979270586943
2022-07-02 09:00:00,1.9,3.2,1016.71,26.76,31.65,-0.4999999999999997,-0.8660254037844388,0.39435585511331855,0.9189578116202306,0.7071067811865476,-0.7071067811865475,0.9547607995027975,-0.29737487407778596
2022-07-02 10:00:00,2.6399999999999997,4.1,1016.9799999999999,26.8,31.6,-0.4999999999999997,-0.8660254037844388,0.39435585511331855,0.9189578116202306,0.49999999999999994,-0.8660254037844387,0.912120116172273,-0.4099230338415728
2022-07-02 11:00:00,2.6399999999999997,4.1,1017.6200000000001,26.880000000000003,31.53,-0.4999999999999997,-0.8660254037844388,0.39435585511331855,0.9189578116202306,0.258819045102521,-0.9659258262890682,0.9048270524660195,-0.4257792915650727
2022-07-02 12:00:00,2.45,3.8,1018.2299999999999,27.24,31.5,-0.4999999999999997,-0.8660254037844388,0.39435585511331855,0.9189578116202306,1.2246467991473532e-16,-1.0,0.9177546256839813,-0.39714789063478045
2022-07-02 13:00:00,1.89,4.0,1018.6299999999999,28.080000000000002,31.5,-0.4999999999999997,-0.8660254037844388,0.39435585511331855,0.9189578116202306,-0.2588190451025208,-0.9659258262890683,0.3778407868184671,-0.9258705848099947
2022-07-02 14:00:00,1.58,2.8,1018.95,28.669999999999998,31.560000000000002,-0.4999999999999997,-0.8660254037844388,0.39435585511331855,0.9189578116202306,-0.4999999999999997,-0.8660254037844388,-0.8424523970071474,-0.5387707850068633
2022-07-02 15:00:00,2.05,3.1,1019.01,28.93,31.6,-0.4999999999999997,-0.8660254037844388,0.39435585511331855,0.9189578116202306,-0.7071067811865471,-0.7071067811865479,-0.9578224948453149,-0.28736051984971184
2022-07-02 16:00:00,3.7399999999999998,5.1,1018.74,28.98,31.7,-0.4999999999999997,-0.8660254037844388,0.39435585511331855,0.9189578116202306,-0.8660254037844385,-0.5000000000000004,-0.9854078984834901,-0.17020949916603276
2022-07-02 17:00:00,3.15,5.4,1018.7,28.51,31.85,-0.4999999999999997,-0.8660254037844388,0.39435585511331855,0.9189578116202306,-0.9659258262890683,-0.25881904510252063,-0.8241261886220157,-0.5664062369248328
2022-07-02 18:00:00,2.17,4.9,1018.4200000000001,27.54,31.9,-0.4999999999999997,-0.8660254037844388,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16,0.9988061373414341,-0.04884976979561327
2022-07-02 19:00:00,1.69,3.2,1018.18,28.25,31.9,-0.4999999999999997,-0.8660254037844388,0.39435585511331855,0.9189578116202306,-0.9659258262890684,0.2588190451025203,0.9882283814465529,0.1529858362840379
2022-07-02 20:00:00,1.64,2.9,1017.9,28.6,31.9,-0.4999999999999997,-0.8660254037844388,0.39435585511331855,0.9189578116202306,-0.8660254037844386,0.5000000000000001,0.9184463813430871,0.395545502562965
2022-07-02 21:00:00,2.2399999999999998,4.8,1017.28,28.54,31.9,-0.4999999999999997,-0.8660254037844388,0.39435585511331855,0.9189578116202306,-0.7071067811865477,0.7071067811865474,0.6908824110768584,0.7229671459095681
2022-07-02 22:00:00,2.1900000000000004,3.7,1017.22,28.26,31.9,-0.4999999999999997,-0.8660254037844388,0.39435585511331855,0.9189578116202306,-0.5000000000000004,0.8660254037844384,0.8028174751911145,0.5962248749656159
2022-07-02 23:00:00,1.78,3.0,1017.39,28.880000000000003,31.99,-0.4999999999999997,-0.8660254037844388,0.39435585511331855,0.9189578116202306,-0.25881904510252157,0.9659258262890681,0.8972583696743284,0.44150585279174526
2022-07-03 00:00:00,2.8266666666666667,4.433333333333334,1017.85,28.1,32.0,-0.4999999999999997,-0.8660254037844388,0.5712682150947923,0.8207634412072763,0.0,1.0,0.9999891691779588,-0.004654194535661182
2022-07-03 01:00:00,3.0883333333333334,5.5,1018.235,27.525,31.93,-0.4999999999999997,-0.8660254037844388,0.5712682150947923,0.8207634412072763,0.25881904510252074,0.9659258262890683,0.9878696917258808,-0.15528513183628742
2022-07-03 02:00:00,2.2800000000000002,3.8,1018.65,27.18,31.869999999999997,-0.4999999999999997,-0.8660254037844388,0.5712682150947923,0.8207634412072763,0.49999999999999994,0.8660254037844387,0.989776230907789,0.1426289337055117
2022-07-03 03:00:00,2.19,3.9,1018.97,27.160000000000004,31.8,-0.4999999999999997,-0.8660254037844388,0.5712682150947923,0.8207634412072763,0.7071067811865476,0.7071067811865476,0.9751493543055633,-0.22154849761946732
2022-07-03 04:00:00,1.86,2.9,1018.8700000000001,27.28,31.7,-0.4999999999999997,-0.8660254037844388,0.5712682150947923,0.8207634412072763,0.8660254037844386,0.5000000000000001,0.9668233886044595,-0.2554457579357904
2022-07-03 05:00:00,1.73,2.6,1018.54,27.060000000000002,31.6,-0.4999999999999997,-0.8660254037844388,0.5712682150947923,0.8207634412072763,0.9659258262890683,0.25881904510252074,0.9792228106217657,0.20278729535651271
2022-07-03 06:00:00,1.75,2.7,1018.0200000000001,26.53,31.6,-0.4999999999999997,-0.8660254037844388,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,0.9598052919751869,0.2806667089207877
2022-07-03 07:00:00,2.1,3.1,1017.75,26.1,31.5,-0.4999999999999997,-0.8660254037844388,0.5712682150947923,0.8207634412072763,0.9659258262890683,-0.25881904510252063,0.9542403285162768,0.29904079225608693
2022-07-03 08:00:00,1.98,3.2,1017.8100000000001,26.04,31.46,-0.4999999999999997,-0.8660254037844388,0.5712682150947923,0.8207634412072763,0.8660254037844387,-0.4999999999999998,0.989776230907789,0.1426289337055117
2022-07-03 09:00:00,2.32,4.0,1017.78,26.23,31.35,-0.4999999999999997,-0.8660254037844388,0.5712682150947923,0.8207634412072763,0.7071067811865476,-0.7071067811865475,0.9862856015372314,-0.1650476058606777
2022-07-03 10:00:00,2.9899999999999998,4.7,1018.2,26.360000000000003,31.24,-0.4999999999999997,-0.8660254037844388,0.5712682150947923,0.8207634412072763,0.49999999999999994,-0.8660254037844387,0.9238795325112867,-0.3826834323650897
2022-07-03 11:00:00,2.6100000000000003,4.7,1018.7,26.689999999999998,31.18,-0.4999999999999997,-0.8660254037844388,0.5712682150947923,0.8207634412072763,0.258819045102521,-0.9659258262890682,0.8987940462991669,-0.4383711467890775
2022-07-03 12:00:00,2.62,4.7,1019.32,27.3,31.1,-0.4999999999999997,-0.8660254037844388,0.5712682150947923,0.8207634412072763,1.2246467991473532e-16,-1.0,0.8433914458128858,-0.5372996083468236
2022-07-03 13:00:00,2.5100000000000002,4.7,1019.6700000000001,28.310000000000002,31.139999999999997,-0.4999999999999997,-0.8660254037844388,0.5712682150947923,0.8207634412072763,-0.2588190451025208,-0.9659258262890683,0.31730465640509214,-0.9483236552061993
2022-07-03 14:00:00,2.57,4.7,1019.9799999999999,28.77,31.2,-0.4999999999999997,-0.8660254037844388,0.5712682150947923,0.8207634412072763,-0.4999999999999997,-0.8660254037844388,-0.5000000000000001,-0.8660254037844386
2022-07-03 15:00:00,3.02,4.8,1020.0200000000001,28.910000000000004,31.330000000000002,-0.4999999999999997,-0.8660254037844388,0.5712682150947923,0.8207634412072763,-0.7071067811865471,-0.7071067811865479,-0.8720692724321204,-0.48938245174884654
2022-07-03 16:00:00,4.720000000000001,7.0,1019.86,29.07,31.52,-0.4999999999999997,-0.8660254037844388,0.5712682150947923,0.8207634412072763,-0.8660254037844385,-0.5000000000000004,-0.6427876096865393,-0.766044443118978
2022-07-03 17:00:00,7.57,12.6,1020.0600000000001,28.77,31.590000000000003,-0.4999999999999997,-0.8660254037844388,0.5712682150947923,0.8207634412072763,-0.9659258262890683,-0.25881904510252063,-0.7277727576572103,-0.6858183529273764
2022-07-03 18:00:00,5.88,10.5,1019.79,27.5,31.610000000000003,-0.4999999999999997,-0.8660254037844388,0.5712682150947923,0.8207634412072763,-1.0,-1.8369701987210297e-16,-0.9707164815781908,0.24022804247726354
2022-07-03 19:00:00,1.8699999999999999,4.5,1019.15,28.77,31.74,-0.4999999999999997,-0.8660254037844388,0.5712682150947923,0.8207634412072763,-0.9659258262890684,0.2588190451025203,-0.8231363685344416,0.5678437450531016
2022-07-03 20:00:00,1.9899999999999998,4.6,1019.21,29.73,31.8,-0.4999999999999997,-0.8660254037844388,0.5712682150947923,0.8207634412072763,-0.8660254037844386,0.5000000000000001,-0.09931974974363929,0.9950555699612262
